H-R10H-c	notes/r10-raw-desktop-electron.md	1852	`apps/desktop/electron/main.ts:11176`:`// this never creates directory trees or escapes the allowed roots, and content`	| H-R10H-c | `apps/desktop/electron/main.ts:11176`:`// this never creates directory trees or escapes the allowed roots, and content` | 注释宣称有 "allowed roots" 约束,`hardening.ts` 里没有任何根白名单实现 | 若确认无根白名单,该注释应改;它会让下一个读者以为路径已被围栏 |
H-R10H-d	notes/r10-raw-desktop-electron.md	1853	`apps/desktop/electron/main.ts:1548`:`} else if (ev.type === 'unsupported-platform') {`	| H-R10H-d | `apps/desktop/electron/main.ts:1548`:`} else if (ev.type === 'unsupported-platform') {` | 这个 bootstrap 事件分支在 `apps/desktop/electron/` 内没有任何发送者;渲染层却有对应 UI 与类型 | R10B 读 `apps/desktop/src/components/desktop-install-overlay.tsx` 时确认这条 UI 是否已成死路 |
H-R10H-e	notes/r10-raw-desktop-electron.md	1854	`apps/desktop/electron/session-windows.ts:44`:`webviewTag: true,`	| H-R10H-e | `apps/desktop/electron/session-windows.ts:44`:`webviewTag: true,` | 开了 `<webview>` 但主进程无 `will-attach-webview` 守卫 | R10B 确认渲染层用 webview 加载什么、`persist:hermes-embed` 分区之外还有没有别的用法 |
H-R10H-f	notes/r10-raw-desktop-electron.md	1855	`apps/desktop/electron/main.ts:8598`:`backendReady = true`	| H-R10H-f | `apps/desktop/electron/main.ts:8598`:`backendReady = true` | 这一行之后的子进程崩溃不进任何计数器,`startHermes()` 会被下一次 IPC 无限次重新触发 | 与 `tui_gateway/host_supervisor.py:507` 的 `_maybe_respawn_after_crash` 一起,作为"双实现分岔"的案例写进成品章 |
H-R10H-g	notes/r10-raw-desktop-electron.md	1856	`apps/desktop/electron/main.ts:3912`:`if (!activeRuntime.hasValidMarker) {`	| H-R10H-g | `apps/desktop/electron/main.ts:3912`:`if (!activeRuntime.hasValidMarker) {` | 代码明确忽略缺失的 bootstrap marker,而 `apps/desktop/README.md:184` 与 `website/docs/user-guide/desktop.md:313` 都教用户删这个 marker 来"强制干净首启" | 两份文档同一处过时,值得作为"自绘地图腐烂"的跨轮样本计入 ▲ |
H-R10H-h	notes/r10-raw-desktop-electron.md	1857	`apps/desktop/electron/backend-probes.ts:190`:`return typeof hermesOverride === 'string' && hermesOverride.trim().length > 0`	| H-R10H-h | `apps/desktop/electron/backend-probes.ts:190`:`return typeof hermesOverride === 'string' && hermesOverride.trim().length > 0` | `HERMES_DESKTOP_HERMES` 跳过 `--version` 探针,与 `apps/desktop/README.md:114` 的"候选一律先探针"冲突(代码是有意的) | 若要修,改文档而不是改代码 |
H-R10H-i	notes/r10-raw-desktop-electron.md	1858	`apps/desktop/electron/main.ts:1065`:`const backendPool = new Map()`	| H-R10H-i | `apps/desktop/electron/main.ts:1065`:`const backendPool = new Map()` | 多 profile 后端池(≤3 个额外 Python 子进程)在任何文档里零命中 | 成品章值得单开一小节:它是"一个桌面应用同时监管四个 Python 后端"这件事 |
H-R10H-j	notes/r10-raw-desktop-electron.md	1859	`apps/desktop/electron/preload.ts:126`:`return webUtils.getPathForFile(file)`	| H-R10H-j | `apps/desktop/electron/preload.ts:126`:`return webUtils.getPathForFile(file)` | 152 个暴露项里唯一一个不经过主进程、直接在 preload 里调 Electron API 的 | 若 R10B 要统计"渲染层能力面",这一条不在 IPC 表里,容易漏 |
H-R10F-a	notes/r10-raw-hermes-ink.md	2102	`ui-tui/packages/hermes-ink/src/utils/execFileNoThrow.ts:75`:`if (options.resolveOnExit) {` —— timer 里的 `settle(124)` 被这个条件挡住,于是不带 `resolveOnExit` 时 `timeout` 只	| H-R10F-a | `ui-tui/packages/hermes-ink/src/utils/execFileNoThrow.ts:75`:`if (options.resolveOnExit) {` —— timer 里的 `settle(124)` 被这个条件挡住,于是不带 `resolveOnExit` 时 `timeout` 只发 SIGTERM、不结算 promise;唯一被 `await` 的这类调用点是 `ui-tui/packages/hermes-ink/src/ink/termio/osc.ts:201` 的 `tmuxLoadBuffer` | 若 R11/R12 要在成品章里讲"子进程超时该怎么写",这是最好的一个反例。**不要**把它写成"作者疏忽" —— 作者知道现象(测试自陈),缺的是把已有的 settle 提出条件。 |
H-R10F-b	notes/r10-raw-hermes-ink.md	2103	`ui-tui/packages/hermes-ink/src/ink/components/Spacer.tsx:11`:`const $ = _c(1)` —— React Compiler 产物入库;15 个 `.tsx` 带内嵌 base64 sourcemap,其 `sourcesContent` 是人写原版	| H-R10F-b | `ui-tui/packages/hermes-ink/src/ink/components/Spacer.tsx:11`:`const $ = _c(1)` —— React Compiler 产物入库;15 个 `.tsx` 带内嵌 base64 sourcemap,其 `sourcesContent` 是人写原版 | 值得单独做一次:全仓扫一遍还有多少目录有同样形态(`grep -rl "sourceMappingURL" --include="*.ts*"`,排除 node_modules 与 dist)。本轮只扫了 hermes-ink 一个包。 |
H-R10F-c	notes/r10-raw-hermes-ink.md	2104	`ui-tui/src/types/hermes-ink.d.ts:109`:`export const TextInput: React.ComponentType<any>` —— 消费者侧 ambient 声明说 `@hermes/ink` 导出 `TextInput`,运行时导出面没有它	| H-R10F-c | `ui-tui/src/types/hermes-ink.d.ts:109`:`export const TextInput: React.ComponentType<any>` —— 消费者侧 ambient 声明说 `@hermes/ink` 导出 `TextInput`,运行时导出面没有它 | 这是 #31227 的残留风险面。核一下 `ui-tui/src/types/` 下还有几个 `declare module` 在盖包自带的 `.d.ts`。 |
H-R10F-d	notes/r10-raw-hermes-ink.md	2105	`ui-tui/packages/hermes-ink/src/utils/debug.ts:6`:`): void {}` —— `logForDebugging` 空函数体,包内 8 个文件的诊断日志全部静默	| H-R10F-d | `ui-tui/packages/hermes-ink/src/utils/debug.ts:6`:`): void {}` —— `logForDebugging` 空函数体,包内 8 个文件的诊断日志全部静默 | 若后续轮次要在这个包里排查渲染问题,先知道"日志口是死的"。宿主侧(`hermes_cli` / TUI 本体)是否有同名真实现,本轮没查。 |
H-R10F-e	notes/r10-raw-hermes-ink.md	2106	`ui-tui/packages/hermes-ink/src/native-ts/yoga-layout/index.ts:941`:`function layoutNode(` —— 约 1,100 行 flexbox 主求解循环,本轮只读骨架	| H-R10F-e | `ui-tui/packages/hermes-ink/src/native-ts/yoga-layout/index.ts:941`:`function layoutNode(` —— 约 1,100 行 flexbox 主求解循环,本轮只读骨架 | 如果要判"这个 fork 的布局能不能信",这是唯一该做 L1 精读的地方。切入点:`_generation` 世代号 + 4 槽 `_cIn/_cOut` 缓存的失效条件,以及 `roundLayout` 的 `isText` 分支(文本节点的取整规则和盒子不同)。 |
H-R10F-f	notes/r10-raw-hermes-ink.md	2107	`ui-tui/packages/hermes-ink/package.json:10`:`"lint": "echo 'ok!'"` —— 这个包的 lint 是空操作	| H-R10F-f | `ui-tui/packages/hermes-ink/package.json:10`:`"lint": "echo 'ok!'"` —— 这个包的 lint 是空操作 | 顺手核一下 `ui-tui/eslint.config.mjs` 有没有把 `packages/` 排除,以判断 ■2 是"CI 放行"还是"CI 没扫到"。 |
H-R10I-a	notes/r10-raw-native-vendor.md	832	`scripts/assign_layers.py:623`:`("native/**", "L2", "R10"),` —— 这条目录级 catch-all(排在 619-622 那三条显式行之后)是把两个随附头文件判成 L2 的唯一原因;L4 的定义在同文件 `scripts/assign_layers.py:11	| H-R10I-a | `scripts/assign_layers.py:623`:`("native/**", "L2", "R10"),` —— 这条目录级 catch-all(排在 619-622 那三条显式行之后)是把两个随附头文件判成 L2 的唯一原因;L4 的定义在同文件 `scripts/assign_layers.py:11`:`L4  有理由排除   — generated / vendored / binary / media / lockfiles; justified skip` 里字面写着 vendored | 本底稿即 §5.3 要求的"有理由排除"依据。请主线把 `data/ledger.tsv` 两行改 `L4` / `round=-` / `status=R10-vendored-justified-skip`,L2 减 14,498 行、L4 加 1
H-R10I-b	notes/r10-raw-native-vendor.md	833	`tests/test_fts_cjk_bigram.py:28`:`f"-I{VENDOR}", str(SRC),` —— gcc 命令行无条件带 `-I<vendor>`,而 `native/fts5_cjk/README.md:11-12` 与 `native/fts5_cjk/build.sh:4-6` 都把	| H-R10I-b | `tests/test_fts_cjk_bigram.py:28`:`f"-I{VENDOR}", str(SRC),` —— gcc 命令行无条件带 `-I<vendor>`,而 `native/fts5_cjk/README.md:11-12` 与 `native/fts5_cjk/build.sh:4-6` 都把 vendor 描述成"系统头缺失时的兜底";后果是 CI 编出的 `.so` 永远照 3.50.4 头编,与 runner 装没装 libsqlite3-dev 无关 | R11/R12 若写"构建与打包"章,这是「文档描述的是 A 路径、自动化走的是 B 路径」的一个短例子。◇1 已定案,无需重查 |
H-R10I-c	notes/r10-raw-native-vendor.md	834	`hermes_cli/managed_uv.py:440`:`every published 3.11.14 build links SQLite 3.50.4` —— 托管运行时的 SQLite 版本与 `vendor/sqlite3.h` 声明的版本是同一个数(3.50.4),但仓库里两处互不引用、也没有任何跟随	| H-R10I-c | `hermes_cli/managed_uv.py:440`:`every published 3.11.14 build links SQLite 3.50.4` —— 托管运行时的 SQLite 版本与 `vendor/sqlite3.h` 声明的版本是同一个数(3.50.4),但仓库里两处互不引用、也没有任何跟随检查 | 若后续轮读 `hermes_cli/managed_uv.py`(SQLite 运行时替换那一簇),把 `vendor/` 的版本一并纳入叙述:运行时一旦升到 3.53.1,随附头文件会静默留在 3.50.4。◇2 已定案 |
H-R10I-d	notes/r10-raw-native-vendor.md	835	**【R10B 已结清】** 本项目自己的工具口子:路径正则只认 `py md yaml yml toml c sh json ts tsx js` 十一种扩展、**不含 `h`**,于是**所有指向 `.h` 头文件的锚点既不计入 citations、也从不被比对**。本片 7 处 `.h` 锚点全部落在这个盲区里。	| H-R10I-d | **【R10B 已结清】** 本项目自己的工具口子:路径正则只认 `py md yaml yml toml c sh json ts tsx js` 十一种扩展、**不含 `h`**,于是**所有指向 `.h` 头文件的锚点既不计入 citations、也从不被比对**。本片 7 处 `.h` 锚点全部落在这个盲区里。同一条正则还会吃掉前导点,使 `.github/...` 一律解析不了(见 §4 跳 1′ 的注) | **R10B 开工杂项已修**(H-R10-a):白名单现为 `scripts/verify_citations.py:169`:`CITE_EXTS = "py\|mdx\|md\|yaml\|yml\|toml\|c\|h\|sh\|json\|tsx\|ts\|mjs\|js\|nix\|rs\|txt"`,并给正则加了可选前导点。**本片 
H-R10B-h	notes/r10-raw-tui-gateway-methods.md	1655	`tui_gateway/synthetic_turn.py:3`:`Mechanism B (the class ``docs/desktop/2026-07-04-dashboard-process-isolation-PRD.md```	| H-R10B-h | `tui_gateway/synthetic_turn.py:3`:`Mechanism B (the class ``docs/desktop/2026-07-04-dashboard-process-isolation-PRD.md``` | 这份 PRD 被 2 个文件引用(另一处 `scripts/iso-certify.py:5`),但 `docs/desktop/` 目录在基线里**不存在** | 整套回合隔离机制(1,457 行)在全仓 `*.md` 里零提及,是"◇ 代码有、文档无"的最大一块;R12 蓝图里值得单开一节 |
H-R10A-a	notes/r10-raw-tui-gateway-skeleton.md	1849	`tui_gateway/render.py:12` 的 `from agent.rich_output import format_response`	| H-R10A-a | `tui_gateway/render.py:12` 的 `from agent.rich_output import format_response` | `agent/rich_output.py` 在基线里不存在(三层搜索面见 §6 ■-1),故三个渲染函数恒返回 `None`,四个调用点全走 TUI 自带渲染;需判定这是废弃残留还是给下游模块留的可选接缝。 | agent 片(它拥有 `agent/` 目录,能确认该模块是否曾存在、何时删的) |
H-R10A-b	notes/r10-raw-tui-gateway-skeleton.md	1850	`tui_gateway/ws.py:38` 的 `# Max seconds a pool-dispatched handler will block waiting for the event loop`	| H-R10A-b | `tui_gateway/ws.py:38` 的 `# Max seconds a pool-dispatched handler will block waiting for the event loop` | 这行注释说超时后 "mark the transport dead",而 130 行之后的 `TimeoutError` 分支明确不置 `_closed`;修 bug 时改了实现没回改注释。 | R10 主线(登记为 ▲,归入本轮 ▲ 计数) |
H-R10A-c	notes/r10-raw-tui-gateway-skeleton.md	1851	`tui_gateway/server.py:1381` 的 `# ── per-session profile scoping (global remote mode) ───────────────────────────`	| H-R10A-c | `tui_gateway/server.py:1381` 的 `# ── per-session profile scoping (global remote mode) ───────────────────────────` | 这条横幅的辖区(:1381–:2878)里装着整个协议核心:`write_json`(:1511)、`_emit`(:1539)、`_ok`/`_err`/`method`(:1856–:1870)、`handle_request`(:1891)、`dispatch`(:1903);拿横幅当分区地图会找错地方。 | 任何后续要在 `tui_gateway/server.py` 里定位的片 |
H-R10A-d	notes/r10-raw-tui-gateway-skeleton.md	1852	`tui_gateway/server.py:5518` 的 `if event_type != "subagent.text":`	| H-R10A-d | `tui_gateway/server.py:5518` 的 `if event_type != "subagent.text":` | `subagent.*` 中继是「白名单早返回 + `startswith` 兜底」结构,具体取值只能从发射侧(`tools/delegate_tool.py`)逆推;新增一种 `subagent.X` 会自动上线而无人维护清单。请核这 7 种(减 `subagent.text` 得线上 6 种)是否完整。 | 委派 / 子代理片 |
H-R10A-e	notes/r10-raw-tui-gateway-skeleton.md	1853	`tui_gateway/event_publisher.py:57` 的 `self._ws = ws_connect(url, open_timeout=connect_timeout, max_size=None)`	| H-R10A-e | `tui_gateway/event_publisher.py:57` 的 `self._ws = ws_connect(url, open_timeout=connect_timeout, max_size=None)` | 这是同步阻塞连接、默认 2s 超时,且发生在 `gateway.ready` 之前;设了 `HERMES_TUI_SIDECAR_URL` 而对端不可达时 TUI 首帧被推迟最多 2s,文档只讲 best-effort 不讲启动代价。 | dashboard / web_server 片(它拥有 `/api/pub` 的另一端) |
H-R10A-f	notes/r10-raw-tui-gateway-skeleton.md	1854	`hermes_cli/web_server.py:17654` 的 `install_loop_noise_filter(asyncio.get_running_loop())`	| H-R10A-f | `hermes_cli/web_server.py:17654` 的 `install_loop_noise_filter(asyncio.get_running_loop())` | `tui_gateway/loop_noise.py` 唯一的生产安装点在包外;`tui_gateway/ws.py` 自己从不安装,照它 `Mounting` 段落自建 FastAPI app 的人拿不到这层过滤。 | dashboard / web_server 片 |
H-R10A-g	notes/r10-raw-tui-gateway-skeleton.md	1855	`tui_gateway/ws.py:189` 的 `def _arm_token_flush(self) -> None:`	| H-R10A-g | `tui_gateway/ws.py:189` 的 `def _arm_token_flush(self) -> None:` | 它在 loop 线程无锁写 `self._token_flush_handle`,而 `write` 在 `_token_lock` 内排它;推演出一条能让两个定时器同时在飞并泄漏一个 `TimerHandle` 的交错,后果看似无害(多一次空 flush),未构造复现故未记 ■。 | 后续任何做 ws 并发 L1 精读的片 |
H-R10A-h	notes/r10-raw-tui-gateway-skeleton.md	1856	`tui_gateway/server.py:287` 的 `2, int(os.environ.get("HERMES_TUI_RPC_POOL_WORKERS") or "8")`	| H-R10A-h | `tui_gateway/server.py:287` 的 `2, int(os.environ.get("HERMES_TUI_RPC_POOL_WORKERS") or "8")` | 池下限是 `max(2, …)`,而 `tests/tui_gateway/test_inline_rpc_gil_starvation.py:138` 的 `assert server._rpc_pool_workers >= 8, (` 只断言默认值;把环境变量设成 2 会让那条「前端轮询 RPC 不被饿死」的不变量失效,没有任何机制挡住。 | 配置 / 环境变量片 |
H-R10E-a	notes/r10-raw-ui-tui-components.md	1562	`ui-tui/src/components/textInput.tsx:334`:`export function killToLineStart(value: string, cursor: number): { value: string; cursor: number } {` —— `cursor === 0	| H-R10E-a | `ui-tui/src/components/textInput.tsx:334`:`export function killToLineStart(value: string, cursor: number): { value: string; cursor: number } {` —— `cursor === 0` 且 `value[0] === '\n'` 时返回值多了一个换行、光标前移到 1;分派处 `ui-tui/src/components/textInput.tsx:1297` 的 `actionDeleteToStart` 分支无 `c > 0` 守卫。 | 归入 R11/R12 的"■ 汇总";若将来要给上游提 issue,这是本片唯一一条可独立成立的代码缺陷。 |
H-R10E-b	notes/r10-raw-ui-tui-components.md	1563	`ui-tui/README.md:182`:`- Clarify free-text mode and masked prompts use` …(整句见 §6 ▲1)—— 与 `ui-tui/src/components/maskedPrompt.tsx:6`:`import { TextInput } from 	| H-R10E-b | `ui-tui/README.md:182`:`- Clarify free-text mode and masked prompts use` …(整句见 §6 ▲1)—— 与 `ui-tui/src/components/maskedPrompt.tsx:6`:`import { TextInput } from './textInput.js'` 直接冲突。 | 写 TUI 章时,**不要**沿用 README 的"两套输入实现"叙事——全客户端只有一个行编辑器。 |
H-R10E-d	notes/r10-raw-ui-tui-components.md	1565	`ui-tui/src/lib/model-search-text.ts:8` 的 `Keep in sync with web/src/lib/model-search-text.ts and` —— 该文件自述要与 web 端和 `hermes_cli/model_search.py` 三处同步,本片未做三方比对。	| H-R10E-d | `ui-tui/src/lib/model-search-text.ts:8` 的 `Keep in sync with web/src/lib/model-search-text.ts and` —— 该文件自述要与 web 端和 `hermes_cli/model_search.py` 三处同步,本片未做三方比对。 | 交给覆盖 `web/` 或 `hermes_cli/` 的片做一次三方一致性核对;不一致就是一条 ■。 |
H-R10E-e	notes/r10-raw-ui-tui-components.md	1566	`ui-tui/src/lib/inputMetrics.ts:41`:`const wrapped = wrapAnsi(value, width, { hard: true, trim: false })` —— 光标定位的正确性**完全依赖**分叉 Ink 导出的 `wrapAnsi` 与 `<Text wrap	| H-R10E-e | `ui-tui/src/lib/inputMetrics.ts:41`:`const wrapped = wrapAnsi(value, width, { hard: true, trim: false })` —— 光标定位的正确性**完全依赖**分叉 Ink 导出的 `wrapAnsi` 与 `<Text wrap="wrap">` 内部用的是同一份实现/同一组选项;本片无法验证这一点。 | 交给覆盖 `ui-tui/packages/hermes-ink/` 的片确认:`entry-exports.ts` 导出的 `wrapAnsi` 与 Text 渲染路径调用的是否同一个函数、选项是否一致。这是"光标漂移"整类 bug 的根。 |
H-R10E-f	notes/r10-raw-ui-tui-components.md	1567	`ui-tui/src/components/textInput.tsx:474`:`export function canFastBackspaceShape(current: string, cursor: number, columns?: number): boolean {` —— `columns` 可选,	| H-R10E-f | `ui-tui/src/components/textInput.tsx:474`:`export function canFastBackspaceShape(current: string, cursor: number, columns?: number): boolean {` —— `columns` 可选,注释明写"新调用方不许省略",但类型系统不强制。 | 若 R11 要做"可迁移设计原则"一节,这是一个好例子:注释里的契约 vs 类型里的契约。当前唯一生产调用方 `ui-tui/src/components/textInput.tsx:848`:`canFastBackspaceShape(current, cursor, columns)` 确实传了宽度。 |
H-R10D-a	notes/r10-raw-ui-tui-core.md	1980	`ui-tui/src/gatewayClient.ts:221`:`this.subscribed = false`	| H-R10D-a | `ui-tui/src/gatewayClient.ts:221`:`this.subscribed = false` | 这一行在 `resetStartupState()` 里把消费者订阅标记随传输一起复位,而全仓唯一的 `drain()` 调用点在一个依赖恒定的 mount effect 里,重启后再没人把它翻回真 | 起一次 TUI、`kill` 掉 `tui_gateway` 子进程,观测是否停在 `gateway exited` 而不出现 `recovering session…` 之后的续接;或在允许跑 vitest 的环境里补一个 "drain() 之后再 start()" 的用例 |
H-R10D-b	notes/r10-raw-ui-tui-core.md	1981	`ui-tui/src/app/createGatewayEventHandler.ts:1094`:`turnController.recordToolProgress(ev.payload.name, ev.payload.preview)`	| H-R10D-b | `ui-tui/src/app/createGatewayEventHandler.ts:1094`:`turnController.recordToolProgress(ev.payload.name, ev.payload.preview)` | 这个调用是 `recordToolProgress` 的唯一调用方,而它所在的 `tool.progress` 分支在 `tui_gateway` 侧没有任何发出方 | 确认是"抄错协议"还是"曾经有过、后来服务端删了"——查 git 历史里 `tui_gateway` 是否曾发 `tool.progress`;若确为死码,它连带 `types.ts` 的 `ActiveTool.preview` 字段一起可清 |
H-R10D-c	notes/r10-raw-ui-tui-core.md	1982	`tui_gateway/server.py:3143`:`f"{event.removesuffix('.request')}.expire"`	| H-R10D-c | `tui_gateway/server.py:3143`:`f"{event.removesuffix('.request')}.expire"` | 这条 f-string 会为 clarify 也发 `clarify.expire`,但客户端只有 `sudo.expire` / `secret.expire` 两个 case;clarify 的超时清理改依赖 `tool.complete` | 判定服务端注释里说的 "a reconnect that dropped tool.complete" 窗口在 TUI 的 attach 模式下能否真被触发;能则 ◇-1 升 ■ |
H-R10D-d	notes/r10-raw-ui-tui-core.md	1983	`tui_gateway/methods_prompt.py:905`:`return _respond(rid, params, "password", allow_expired=True)`	| H-R10D-d | `tui_gateway/methods_prompt.py:905`:`return _respond(rid, params, "password", allow_expired=True)` | 服务端 handler 普遍把参数读取下推一层 helper(`_respond` / `_sess` / `_sess_nowait` / `_browser_connect`),所以"handler 体内 `params.get` 键集"这个信号不足以做参数形状对账 | 写一个跟一层函数间接的 Python AST 分析(把 helper 读的键回填到调用它的 handler),再重跑 §3-bis (iii) 的对账 |
H-R10D-e	notes/r10-raw-ui-tui-core.md	1984	`tui_gateway/server.py:9334`:`desktop_ui.set_emitter(lambda sid, event, payload: _emit(event, sid, payload))`	| H-R10D-e | `tui_gateway/server.py:9334`:`desktop_ui.set_emitter(lambda sid, event, payload: _emit(event, sid, payload))` | 这是一个**开放事件中继**:`tools/` 下任何 `desktop_ui.emit(名, 载荷)` 都会变成一个网关事件类型,不经任何白名单 | 若后续要给"网关事件类型"做封闭清单(例如生成协议文档),必须把这条中继连同 `subagent.*` 的 `event_type` 中继(`tui_gateway/server.py:5519`)一起当成开放点处理 |
H-R10D-f	notes/r10-raw-ui-tui-core.md	1985	`ui-tui/src/app/useConfigSync.ts:40`:`const TUI_BUSY_DEFAULT: BusyInputMode = 'queue'`	| H-R10D-f | `ui-tui/src/app/useConfigSync.ts:40`:`const TUI_BUSY_DEFAULT: BusyInputMode = 'queue'` | TUI 故意把 `busy_input_mode` 默认值定为 `queue`,与框架默认 `interrupt` 不同(注释在 `:33-39`) | 这是跨 surface 默认值分歧的一个实例;做"配置真相表"那一轮时应把它和其他 surface-local 默认值一起收集(还有 `ui-tui/src/config/env.ts:64` 的 Termux 鼠标默认关) |
H-R10D-g	notes/r10-raw-ui-tui-core.md	1986	`ui-tui/README.md:97`:`- \`registry.ts\` — assembles \`SLASH_COMMANDS\` from all command files in registration order (core → billing → credits → session → ops →	| H-R10D-g | `ui-tui/README.md:97`:`- \`registry.ts\` — assembles \`SLASH_COMMANDS\` from all command files in registration order (core → billing → credits → session → ops → setup → debug)` | README 的 slash 子系统一节整体停留在 `billing.ts`/`credits.ts` 时代(四处提及),现役文件是 `topup.ts`/`subscription.ts`/`wake.ts` | 若后续要把 ▲ 计数做成跨轮腐烂度指标,注意 ▲-3 是**一处改名波及六个位置**——按"位置"计是 6,按"断言"计是 1;定一个计数口径 |
H-R10G-b	notes/r10-raw-web-dashboard.md	2049	`hermes_cli/web_server.py:5468`:`def _install_memory_provider_external_dependencies(`	| **H-R10G-b** | `hermes_cli/web_server.py:5468`:`def _install_memory_provider_external_dependencies(` | `/api/memory/providers/{name}/setup` 除 pip 外还会 `shlex.split()` 执行 manifest 的 `check`/`install` 命令(`shell=False`,但 argv 可为 `bash -c …`),`_spec_is_safe` 的卫生检查只覆盖 pip 那一半;主线 ■-R10-01 定级时应纳入 | R11A |
H-R10G-c	notes/r10-raw-web-dashboard.md	2050	`web/package.json:12`:`    "typecheck": "tsc -p . --noEmit",`	| **H-R10G-c** | `web/package.json:12`:`    "typecheck": "tsc -p . --noEmit",` | 指向 `files: []` + references 的 solution tsconfig,疑为空转(`build` 用的是正确的 `tsc -b`);本轮无法实测,需要一个能跑 npm 的轮次确认 | 任何能跑前端工具链的一轮 |
H-R10G-d	notes/r10-raw-web-dashboard.md	2051	`web/src/plugins/slots.ts:18`:`/** Slot locations the built-in shell renders. Plugins declaring any of`	| **H-R10G-d** | `web/src/plugins/slots.ts:18`:`/** Slot locations the built-in shell renders. Plugins declaring any of` | 插槽三张名单(声明 30 / 实渲染 31 / 文档 28)两两不等,`sidebar`/`footer-left`/`footer-right` 三个名字文档与声明都有、代码零渲染 | R11 复盘(与 ▲ 计数一起处理) |
H-K-a	notes/r10b-raw-build-package.md	1477	`apps/bootstrap-installer/.gitignore:3`:`/src-tauri/Cargo.lock`	| H-K-a | `apps/bootstrap-installer/.gitignore:3`:`/src-tauri/Cargo.lock` | 签名分发的 bin crate 不提交 lockfile,依赖树不可复现 | 与片外 `scripts/install.ps1` / `install.sh` 的下载校验一并评估整条供应链;确认 CI 是否在别处固定了依赖 |
H-K-b	notes/r10b-raw-build-package.md	1478	`apps/bootstrap-installer/src-tauri/src/install_script.rs:326`:`"https://raw.githubusercontent.com/NousResearch/hermes-agent/{}/scripts/{}",`	| H-K-b | `apps/bootstrap-installer/src-tauri/src/install_script.rs:326`:`"https://raw.githubusercontent.com/NousResearch/hermes-agent/{}/scripts/{}",` | 下载即执行,无校验和/签名;默认构建连 commit pin 都没有 | 追 `scripts/install.ps1` 自身:它 clone 仓库时是否验签、是否 pin;这决定整条链的信任根 |
H-K-c	notes/r10b-raw-build-package.md	1479	`apps/bootstrap-installer/src-tauri/Cargo.toml:75`:`panic = "abort"`	| H-K-c | `apps/bootstrap-installer/src-tauri/Cargo.toml:75`:`panic = "abort"` | release 下 `Drop` 不跑,`UpdateMarkerGuard` 注释宣称的「EVERY exit path」不成立 | 交叉验证 `hermes_cli/update_lock.py` 与 `apps/desktop/electron/update-marker.ts` 的兜底是否足以覆盖 |
H-K-d	notes/r10b-raw-build-package.md	1480	`apps/desktop/scripts/test-desktop.mjs:6`:`import { listPackage } from '@electron/asar'`	| H-K-d | `apps/desktop/scripts/test-desktop.mjs:6`:`import { listPackage } from '@electron/asar'` | 全仓 11 个 package.json 均未声明该依赖,靠 npm 提升解析;它在 `npm run check` 链路上 | 查 CI 工作流是否真的跑 `npm run check`;若跑,这是一颗定时炸弹 |
H-K-e	notes/r10b-raw-build-package.md	1481	`apps/desktop/e2e/tile-unread-bug.spec.ts:166`:`test.describe.skip('sidebar states — split (visible) unread bug (RED)', () => {`	| H-K-e | `apps/desktop/e2e/tile-unread-bug.spec.ts:166`:`test.describe.skip('sidebar states — split (visible) unread bug (RED)', () => {` | 一个已知 UI 缺陷被写成红灯用例后整块跳过 | 交给做渲染器/侧栏那一片:该 bug 是否已在别处修掉、这块 skip 是否可以拆 |
H-K-f	notes/r10b-raw-build-package.md	1482	`apps/bootstrap-installer/src-tauri/src/update.rs:957`:`fn target_app_from_args<I, S>(args: I) -> Option<PathBuf>`	| H-K-f | `apps/bootstrap-installer/src-tauri/src/update.rs:957`:`fn target_app_from_args<I, S>(args: I) -> Option<PathBuf>` | `--target-app` 只校验 `.app` 后缀、不校验位置,随后会被 rename 并覆写 | 查桌面侧(`apps/desktop/electron/`)是谁拼这个参数、拼的是什么 |
H-K-g	notes/r10b-raw-build-package.md	1483	`apps/bootstrap-installer/src-tauri/src/bootstrap.rs:139`:`pub async fn get_bootstrap_status(`	| H-K-g | `apps/bootstrap-installer/src-tauri/src/bootstrap.rs:139`:`pub async fn get_bootstrap_status(` | 命令已注册,前端 0 调用,「刷新后可恢复」的设计没落地 | 若后续要讲「安装器的可恢复性」,注意别照抄注释里的意图 |
H-K-h	notes/r10b-raw-build-package.md	1484	`apps/desktop/scripts/perf/scenarios/index.mjs:37`:`export const CI_SCENARIOS = Object.values(SCENARIOS)`	| H-K-h | `apps/desktop/scripts/perf/scenarios/index.mjs:37`:`export const CI_SCENARIOS = Object.values(SCENARIOS)` | `perf/README.md:46` 起的场景表 13 行只覆盖 12 个模块,漏了 `multitab`(ci,在默认套件与 baseline 里)与 `stream-history`(manual) | 写成品章讲 perf 框架时以注册表为准,不要照抄 README 的表 |
