file	line	path	start	class	gate	detail
notes/r7-raw-run-07-start-watchers.md	454	run.py	7494	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	539	run.py	12386	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	606	delivery.py	134	UNIQUE-SUFFIX	gate-visible	gateway/delivery.py
notes/r7-raw-run-07-start-watchers.md	664	run.py	2465	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	679	run.py	23650	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	707	session_stall.py	72	UNIQUE-SUFFIX	gate-visible	gateway/session_stall.py
notes/r7-raw-run-07-start-watchers.md	747	run.py	85	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	767	run.py	7345	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	775	run.py	3665	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	797	run.py	6613	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	819	run.py	3606	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	864	run.py	26935	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	889	run.py	10668	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	890	run.py	11821	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	891	run.py	12395	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-07-start-watchers.md	892	run.py	11577	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	32	run.py	10646	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	71	shutdown_watchdog.py	324	UNIQUE-SUFFIX	gate-visible	gateway/shutdown_watchdog.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	71	shutdown_watchdog.py	400	UNIQUE-SUFFIX	gate-visible	gateway/shutdown_watchdog.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	72	shutdown_watchdog.py	274	UNIQUE-SUFFIX	gate-visible	gateway/shutdown_watchdog.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	81	run.py	12651	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	81	run.py	12603	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	83	run.py	9253	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	102	session.py	2769	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	102	run.py	2465	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	104	run.py	9184	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	104	session.py	2780	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	119	run.py	9243	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	119	run.py	2837	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	121	run.py	9795	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	123	run.py	9452	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	123	run.py	9596	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	125	run.py	6525	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	172	run.py	9698	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	174	run.py	1797	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	174	run.py	9982	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	188	run.py	26348	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	216	run.py	1938	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	255	run.py	1924	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	262	run.py	2428	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	263	run.py	1918	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	285	run.py	6647	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	285	run.py	6496	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	289	run.py	8742	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	289	run.py	5770	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	332	run.py	3665	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	338	run.py	12603	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	403	run.py	24161	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	421	run.py	4896	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	431	run.py	22001	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	431	run.py	16276	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	481	session.py	2965	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	482	session.py	2993	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	501	commands.py	106	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	501	base.py	5595	AMBIGUOUS	gate-visible	9 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	502	run.py	14757	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	504	commands.py	62	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	504	commands.py	75	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	524	commands.py	104	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	543	run.py	23065	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	545	run.py	7691	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	545	run.py	7736	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	581	run.py	9184	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	584	run.py	11227	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	585	run.py	1938	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	585	run.py	2428	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	585	run.py	1918	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	585	run.py	6647	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	585	run.py	6496	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	587	run.py	6609	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	587	run.py	3665	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	587	run.py	6423	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	591	run.py	16311	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	591	run.py	22001	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	591	run.py	22043	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	592	run.py	14790	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	592	base.py	5604	AMBIGUOUS	gate-visible	9 个候选
notes/r7-raw-run-08-stop-profiles-busycmd.md	593	run.py	23065	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	594	run.py	7691	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	594	run.py	7736	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	600	run.py	13336	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	601	commands.py	70	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	601	run.py	14136	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-08-stop-profiles-busycmd.md	602	commands.py	107	UNIQUE-SUFFIX	gate-visible	hermes_cli/commands.py
notes/r7-raw-run-09-handle-message.md	20	run.py	18528	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	23	run.py	1316	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	36	run.py	16276	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	103	session_context.py	315	UNIQUE-SUFFIX	gate-visible	gateway/session_context.py
notes/r7-raw-run-09-handle-message.md	329	authz_mixin.py	403	UNIQUE-SUFFIX	gate-visible	gateway/authz_mixin.py
notes/r7-raw-run-09-handle-message.md	335	pairing.py	620	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	337	pairing.py	51	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	338	pairing.py	816	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	339	pairing.py	665	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	375	session.py	1096	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	380	run.py	5841	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	380	run.py	5832	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	447	run.py	21706	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	447	run.py	21715	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	527	run.py	5848	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	565	run.py	8666	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	592	run.py	8558	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	593	run.py	8595	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	599	run.py	21786	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	600	run.py	2721	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	628	run.py	18438	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	648	run.py	20483	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	734	slash_commands.py	1677	UNIQUE-SUFFIX	gate-visible	gateway/slash_commands.py
notes/r7-raw-run-09-handle-message.md	735	run.py	22782	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	814	run.py	3059	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	825	run.py	6758	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	826	run.py	6736	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	883	run.py	8528	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	886	run.py	2465	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	887	run.py	7805	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	888	run.py	23014	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	900	run.py	18885	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	932	run.py	22802	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	937	run.py	22859	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	939	run.py	22888	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1011	run.py	2679	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1016	run.py	21424	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1020	run.py	6933	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1022	run.py	21497	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1025	run.py	21566	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1027	run.py	19267	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1040	run.py	2743	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1106	run.py	1938	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1113	run.py	21715	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1164	run.py	1296	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1168	run.py	17477	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1171	run.py	1316	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1186	gateway-internals.md	102	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-run-09-handle-message.md	1195	run.py	14455	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1198	pairing.py	665	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	1209	run.py	5848	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1215	gateway-internals.md	62	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-run-09-handle-message.md	1223	gateway-internals.md	88	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-run-09-handle-message.md	1228	gateway-internals.md	70	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-run-09-handle-message.md	1229	session.py	1058	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	1233	session.py	1103	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-09-handle-message.md	1234	run.py	6679	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-09-handle-message.md	1243	authz_mixin.py	806	UNIQUE-SUFFIX	gate-visible	gateway/authz_mixin.py
notes/r7-raw-run-09-handle-message.md	1252	slash_commands.py	1538	UNIQUE-SUFFIX	gate-visible	gateway/slash_commands.py
notes/r7-raw-run-10-agent-turn.md	157	session.py	3034	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-10-agent-turn.md	488	run.py	88	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	527	conversation_compression.py	521	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r7-raw-run-10-agent-turn.md	531	run.py	9558	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	575	run.py	187	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	579	run.py	135	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	682	run.py	3530	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	689	run.py	3445	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	696	run.py	699	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	698	run.py	3554	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	713	session.py	1986	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-10-agent-turn.md	728	run.py	3410	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-10-agent-turn.md	761	session.py	3338	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-10-agent-turn.md	786	session.py	2886	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-10-agent-turn.md	794	session.py	2638	AMBIGUOUS	gate-visible	3 个候选
notes/r7-raw-run-11-voice-media-bg.md	501	slash_commands.py	3312	UNIQUE-SUFFIX	gate-visible	gateway/slash_commands.py
notes/r7-raw-run-11-voice-media-bg.md	702	run.py	19960	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-11-voice-media-bg.md	722	run.py	19930	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-11-voice-media-bg.md	957	slash_commands.py	5233	UNIQUE-SUFFIX	gate-visible	gateway/slash_commands.py
notes/r7-raw-run-11-voice-media-bg.md	957	slash_commands.py	2433	UNIQUE-SUFFIX	gate-visible	gateway/slash_commands.py
notes/r7-raw-run-11-voice-media-bg.md	1314	run.py	19267	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-11-voice-media-bg.md	1314	run.py	15935	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-11-voice-media-bg.md	1315	run.py	19158	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-run-12-watch-lease-cache.md	383	async_delegation.py	472	UNIQUE-SUFFIX	gate-visible	tools/async_delegation.py
notes/r7-raw-run-12-watch-lease-cache.md	384	async_delegation.py	414	UNIQUE-SUFFIX	gate-visible	tools/async_delegation.py
notes/r7-raw-run-12-watch-lease-cache.md	386	async_delegation.py	450	UNIQUE-SUFFIX	gate-visible	tools/async_delegation.py
notes/r7-raw-run-12-watch-lease-cache.md	730	turn_lease.py	191	UNIQUE-SUFFIX	gate-visible	gateway/turn_lease.py
notes/r7-raw-run-12-watch-lease-cache.md	734	turn_lease.py	274	UNIQUE-SUFFIX	gate-visible	gateway/turn_lease.py
notes/r7-raw-run-12-watch-lease-cache.md	752	turn_lease.py	215	UNIQUE-SUFFIX	gate-visible	gateway/turn_lease.py
notes/r7-raw-run-13-turn-exec-lifecycle.md	111	stream_consumer.py	128	UNIQUE-SUFFIX	gate-visible	gateway/stream_consumer.py
notes/r7-raw-run-13-turn-exec-lifecycle.md	113	stream_consumer.py	142	UNIQUE-SUFFIX	gate-visible	gateway/stream_consumer.py
notes/r7-raw-run-13-turn-exec-lifecycle.md	332	turn_context.py	13	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-run-13-turn-exec-lifecycle.md	934	memory_monitor.py	13	UNIQUE-SUFFIX	gate-visible	gateway/memory_monitor.py
notes/r7-raw-run-13-turn-exec-lifecycle.md	935	memory_monitor.py	139	UNIQUE-SUFFIX	gate-visible	gateway/memory_monitor.py
notes/r7-raw-session-py.md	1201	run.py	17351	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-session-py.md	1368	run.py	17658	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-session-py.md	1539	run.py	18012	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-session-py.md	1543	run.py	17151	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-session-py.md	1658	gateway-internals.md	62	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-session-py.md	1668	user-guide/sessions.md	673	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-session-py.md	1669	user-guide/features/mcp.md	854	AMBIGUOUS	gate-visible	2 个候选
notes/r7-raw-session-py.md	1693	run.py	7621	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	643	base.py	224	AMBIGUOUS	gate-visible	9 个候选
notes/r7-raw-stream-consumer.md	719	base.py	2943	AMBIGUOUS	gate-visible	9 个候选
notes/r7-raw-stream-consumer.md	804	run.py	4516	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	955	run.py	25071	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	958	run.py	25862	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	975	run.py	23758	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	976	run.py	4500	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	982	run.py	23945	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	1013	stream_dispatch.py	16	UNIQUE-SUFFIX	gate-visible	gateway/stream_dispatch.py
notes/r7-raw-stream-consumer.md	1014	run.py	4526	UNIQUE-SUFFIX	gate-visible	gateway/run.py
notes/r7-raw-stream-consumer.md	1025	stream_consumer.py	10	UNIQUE-SUFFIX	gate-visible	gateway/stream_consumer.py
notes/r7-raw-stream-consumer.md	1028	stream_consumer.py	13	UNIQUE-SUFFIX	gate-visible	gateway/stream_consumer.py
notes/r7b-10-base-adapter-contract.md	64	base.py	2943	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	65	base.py	2962	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	66	base.py	2985	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	67	base.py	3002	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	95	base.py	2851	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	127	base.py	224	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	176	base.py	3302	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	177	base.py	3311	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	178	base.py	3345	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	179	base.py	3349	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	180	base.py	3368	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	181	base.py	3406	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	182	base.py	3154	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	254	base.py	3124	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	255	base.py	3170	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	255	base.py	3209	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	260	base.py	3217	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	277	base.py	3471	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	280	base.py	3745	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	281	base.py	3780	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-10-base-adapter-contract.md	332	website/i18n/zh-Hans/.../gateway-internals.md	86	NOT-IN-TREE	gate-visible	website/i18n/zh-Hans/.../gateway-internals.md
notes/r7b-10-base-adapter-contract.md	335	gateway-internals.md	59	AMBIGUOUS	gate-visible	2 个候选
notes/r7b-20-base-first-layer-guard.md	121	base.py	5562	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	122	base.py	5565	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	123	base.py	5566	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	124	base.py	5578	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	125	base.py	5584	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	127	base.py	5592	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	129	base.py	5608	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	131	base.py	5611	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	133	base.py	5627	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	134	base.py	5656	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	135	base.py	5711	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	136	base.py	5715	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	137	base.py	5721	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	138	base.py	5731	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-20-base-first-layer-guard.md	139	base.py	5746	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-30-base-media-and-egress.md	26	base.py	1474	AMBIGUOUS	gate-visible	9 个候选
notes/r7b-30-base-media-and-egress.md	27	base.py	1481	AMBIGUOUS	gate-visible	9 个候选
